date_ym,ETHNIC_BEL,ETHNIC_UKR,ETHNIC_GER,ETHNIC_POL,ETHNIC_ARMENIAN,ETHNIC_GREEK,ETHNIC_JEWISH,ETHNIC_KABARDIN,ETHNIC_KALMYK,ETHNIC_CHINESE,ETHNIC_KOREAN,ETHNIC_LATVIAN,ETHNIC_LITHUANIAN,ETHNIC_OSSETIAN,ETHNIC_ESTONIAN,ETHNIC_TATAR,ETHNIC_CHECHEN,n
1932-4-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1932-4-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1932-4-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
1932-4-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
1932-4-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43
1932-4-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
1932-4-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
1932-4-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1932-4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1932-4-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
1932-4-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1932-4-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1932-4-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
1932-4-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-4-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1932-5-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1932-5-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1932-5-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1932-5-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38
1932-5-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1932-5-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
1932-5-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1932-5-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1932-5-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1932-5-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1932-5-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1932-5-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1932-6-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1932-6-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
1932-6-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1932-6-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
1932-6-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1932-6-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
1932-6-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1932-6-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1932-6-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1932-6-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1932-7-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1932-7-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1932-7-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
1932-7-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1932-7-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1932-7-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1932-7-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-7-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1932-7-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1932-8-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1932-8-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1932-8-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
1932-8-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
1932-8-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1932-8-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
1932-8-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-8-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1932-8-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-8-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1932-8-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1932-9-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1932-9-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1932-9-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
1932-9-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1932-9-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
1932-9-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1932-9-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
1932-9-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1932-9-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1932-9-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1932-9-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1932-9-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
1933-1-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
1933-1-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1933-1-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1933-1-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
1933-1-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
1933-1-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39
1933-1-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933-1-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1933-1-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
1933-1-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1933-1-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1933-1-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1933-1-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
1933-1-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089
1933-1-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1933-10-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1933-10-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1933-10-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1933-10-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1933-10-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1933-10-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
1933-10-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62
1933-10-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1933-10-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1933-10-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1933-11-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1933-11-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1933-11-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1933-11-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1933-11-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33
1933-11-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933-11-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1933-11-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1933-11-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
1933-11-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
1933-11-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14230
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1933-12-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1933-12-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1933-12-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1933-12-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1933-12-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
1933-12-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-12-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1933-12-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1933-12-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1933-12-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
1933-12-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1933-12-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7352
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1933-2-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
1933-2-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1933-2-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1933-2-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48
1933-2-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1933-2-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
1933-2-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933-2-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
1933-2-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1933-2-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1933-2-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
1933-2-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-2-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
1933-2-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8615
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,269
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
1933-3-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
1933-3-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
1933-3-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1933-3-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83
1933-3-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1933-3-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49
1933-3-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1933-3-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
1933-3-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383
1933-3-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933-3-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1933-3-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
1933-3-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1933-3-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577
1933-3-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7527
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1933-4-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47
1933-4-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1933-4-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1933-4-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137
1933-4-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1933-4-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48
1933-4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1933-4-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1933-4-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1933-4-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
1933-4-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1933-5-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1933-5-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1933-5-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1933-5-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
1933-5-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
1933-5-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
1933-5-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1933-5-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1933-5-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1933-5-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1933-5-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
1933-5-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
1933-5-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1933-6-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1933-6-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1933-6-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1933-6-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1933-6-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
1933-6-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1933-6-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1933-6-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
1933-6-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-6-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1933-7-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1933-7-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1933-7-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1933-7-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
1933-7-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-7-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1933-7-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1933-7-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1933-7-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1933-7-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
1933-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1933-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
1933-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1933-8-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1933-8-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1933-8-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1933-8-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
1933-8-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1933-8-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1933-8-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1933-8-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
1933-8-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1933-8-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
1933-8-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1933-9-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1933-9-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1933-9-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1933-9-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
1933-9-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
1933-9-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933-9-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1933-9-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1933-9-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
1933-9-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
1934-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006
1934-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1934-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1934-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
1934-1-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1934-1-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1934-1-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1934-1-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
1934-1-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1934-1-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
1934-1-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
